,country/region,province/state,lat,long,time_period,confirmed,cumulative_confirmed
744,Malawi,0,-13.2543,34.3015,2021-03,986852,2165621
745,Malaysia,0,4.210483999999999,101.97576600000001,2021-03,9760232,21584555
746,Maldives,0,3.2028,73.2207,2021-03,657289,1575905
747,Mali,0,17.570692,-3.9961660000000006,2021-03,272739,727056
748,Malta,0,35.9375,14.3754,2021-03,795793,1794544
749,Marshall Islands,0,7.1315,171.1845,2021-03,120,348
750,Mauritania,0,21.0079,-10.9408,2021-03,525250,1458147
751,Mauritius,0,-20.348404000000002,57.552152,2021-03,22472,54983
752,Mexico,0,23.6345,-102.5528,2021-03,65101984,167705107
753,Micronesia,0,7.4256,150.5508,2021-03,30,68
754,Moldova,0,47.4116,28.3699,2021-03,6235980,15429224
755,Monaco,0,43.7333,7.4167,2021-03,63778,146871
756,Mongolia,0,46.8625,103.8467,2021-03,139803,248097
757,Montenegro,0,42.708678000000006,19.37439,2021-03,2528622,6036057
758,Morocco,0,31.7917,-7.0926,2021-03,14691232,41328412
759,Mozambique,0,-18.665695,35.529562,2021-03,1933959,4086938
760,Namibia,0,-22.9576,18.4904,2021-03,1245485,3115387
761,Nepal,0,28.1667,84.25,2021-03,8267033,23630341
762,Netherlands,Aruba,12.5211,-69.9683,2021-03,256957,56173888
763,Netherlands,"Bonaire, Sint Eustatius and Saba",12.1784,-68.2385,2021-03,5880,56179768
764,Netherlands,Curacao,12.1696,-68.99,2021-03,172093,56351861
765,Netherlands,Sint Maarten,18.0425,-63.0548,2021-03,62806,56414667
766,Netherlands,0,52.1326,5.2913,2021-03,35373361,91788028
767,New Zealand,Cook Islands,-21.2367,-159.7777,2021-03,0,130498
768,New Zealand,0,-40.9006,174.886,2021-03,73159,203657
769,Nicaragua,0,12.865416,-85.207229,2021-03,196876,553378
770,Niger,0,17.607789,8.081666,2021-03,146260,393673
771,Nigeria,0,9.082,8.6753,2021-03,4813268,12020618
772,North Macedonia,0,41.6086,21.7453,2021-03,3453431,8726480
